ticker,earnings_date,px_-5,px_-1,px_+0,px_+1,px_+5,px_+10,pct_m5_p5,logpct_m5_p5,pct_m1_p1,logpct_m1_p1,pct_p0_p1,logpct_p0_p1,pct_p0_p5,logpct_p0_p5,pct_p0_p10,logpct_p0_p10,car_simple_m5_p5_pct,car_mm_1y_m5_p5_pct,car_mm_1q_m5_p5_pct,car_simple_m1_p1_pct,car_mm_1y_m1_p1_pct,car_mm_1q_m1_p1_pct,car_simple_p0_p1_pct,car_mm_1y_p0_p1_pct,car_mm_1q_p0_p1_pct,car_simple_p0_p5_pct,car_mm_1y_p0_p5_pct,car_mm_1q_p0_p5_pct,car_simple_p0_p10_pct,car_mm_1y_p0_p10_pct,car_mm_1q_p0_p10_pct,announce_timing,pre_close_date,day0_date,dt_m5,dt_m1,dt_p1,dt_p5,dt_p10,path_start,path_end,pre_bdays,post_bdays,event_date_dt,sur_period_end,sur_quarter_rank,sur_actual_revenue,sur_actual_ebitda,sur_actual_ebit,sur_actual_netIncome,sur_actual_eps,sur_est_revenue,sur_est_ebitda,sur_est_ebit,sur_est_netIncome,sur_est_eps,sur_surprise_revenue,sur_surprise_revenue_pct,sur_surprise_ebitda,sur_surprise_ebitda_pct,sur_surprise_ebit,sur_surprise_ebit_pct,sur_surprise_netIncome,sur_surprise_netIncome_pct,sur_surprise_eps,sur_surprise_eps_pct,sur_period_end_dt,gro_symbol,gro_date,gro_fiscalYear,gro_period,gro_reportedCurrency,gro_growthRevenue,gro_growthCostOfRevenue,gro_growthGrossProfit,gro_growthGrossProfitRatio,gro_growthResearchAndDevelopmentExpenses,gro_growthGeneralAndAdministrativeExpenses,gro_growthSellingAndMarketingExpenses,gro_growthOtherExpenses,gro_growthOperatingExpenses,gro_growthCostAndExpenses,gro_growthInterestIncome,gro_growthInterestExpense,gro_growthDepreciationAndAmortization,gro_growthEBITDA,gro_growthOperatingIncome,gro_growthIncomeBeforeTax,gro_growthIncomeTaxExpense,gro_growthNetIncome,gro_growthEPS,gro_growthEPSDiluted,gro_growthWeightedAverageShsOut,gro_growthWeightedAverageShsOutDil,gro_growthEBIT,gro_growthNonOperatingIncomeExcludingInterest,gro_growthNetInterestIncome,gro_growthTotalOtherIncomeExpensesNet,gro_growthNetIncomeFromContinuingOperations,gro_growthOtherAdjustmentsToNetIncome,gro_growthNetIncomeDeductions,gro_period_end_dt,gro_period_end,est_date_x,est_symbol,est_estimate_date_raw,est_revenueLow,est_revenueHigh,est_revenueAvg,est_ebitdaLow,est_ebitdaHigh,est_ebitdaAvg,est_ebitLow,est_ebitHigh,est_ebitAvg,est_netIncomeLow,est_netIncomeHigh,est_netIncomeAvg,est_sgaExpenseLow,est_sgaExpenseHigh,est_sgaExpenseAvg,est_epsAvg,est_epsHigh,est_epsLow,est_numAnalystsRevenue,est_numAnalystsEps,est_period_end_dt,est_period_end
V,2021-01-28,194.82565307617188,191.16098022460935,186.3679351806641,191.2959899902344,201.33529663085935,202.79725646972656,3.3412661278966027,3.2866588856048096,0.0706262153847614,0.0706012868099789,2.644261098237255,2.609904844428947,8.03108186807242,7.724879480581436,8.815530028347407,8.44838774786104,2.2703774686333564,,,,,,,,,3.287902808335249,,,2.8087046341982607,,,amc,2021-01-28,2021-01-29,2021-01-22,2021-01-28,2021-02-01,2021-02-05,2021-02-12,2021-01-22,2021-02-12,5,10,2021-01-28,2020-12-31,1,5687000000,4081000000,3884000000,3126000000,1.42,5522366651,3634640625,3423562500,2784093750,1.2761,164633349,2.98121003918108,446359375,12.280701754385964,460437500,13.449075341840553,341906250,12.280701754385964,0.1438999999999999,11.276545725256634,2020-12-31,V,2020-12-31,2021,Q1,USD,0.1148794354048225,0.0368373764600179,0.1366599799398194,0.0195362331785757,0,-0.2055555555555555,-0.2881944444444444,0.0,-0.185579196217494,-0.0592138846350178,0,-0.0620689655172413,0.0051020408163265,0.2017078916372202,0.2234245703373647,0.2268412438625204,-0.3224400871459695,0.4627983153954141,0.4639175257731958,0.4639175257731958,0.0034229180928825,-0.0036231884057971,0.21375,0.3103448275862069,0.0620689655172413,-0.1034482758620689,0.4627983153954141,0,0.0,2020-12-31,2020-12-31,2020-12-31,V,2020-12-29,5469144778,5606690073,5522366651,2907712500,4361568750,3634640625,2738850000,4108275000,3423562500,2227275000,3340912500,2784093750,349837500,524756250,437296875,1.2761,1.30143,1.26011,14,13,2020-12-31,2020-12-31
V,2021-04-27,219.69053649902344,222.0666351318359,225.48587036132812,228.77951049804688,221.3905487060547,213.10321044921875,0.7738213188981824,0.7708426781003694,3.022910381033017,2.9781208391278744,1.4606858209966322,1.4501205648567406,-1.8162209670658849,-1.832916723589056,-5.491545830462408,-5.648089337838143,0.939363496812614,1.8128955041128048,0.2063301792883694,,,,,,,-1.4381003500932732,-0.984722133769344,-1.7835936288981402,-2.687011656639098,-1.663879685184804,-3.230720592772697,amc,2021-04-27,2021-04-28,2021-04-21,2021-04-27,2021-04-29,2021-05-05,2021-05-12,2021-04-21,2021-05-12,5,10,2021-04-27,2021-03-31,2,5729000000,3950000000,3749000000,3026000000,1.38,5564529348,3607874015,3270834645,2763905511,1.27478,164470652,2.9556974492211805,342125985,9.48275864338905,478165355,14.619062315820615,262094489,9.48275865281561,0.1052199999999998,8.253973234597332,2021-03-31,V,2021-03-31,2021,Q2,USD,0.0073852646386495,0.1204506065857885,-0.0213986322523715,-0.0285728786981802,0,0.5559440559440559,0.0048780487804878,0.0303030303030303,0.2409288824383164,0.1654910472056429,0,-0.1102941176470588,0.0203045685279187,-0.0320999754962019,-0.0684183142559833,-0.032017075773746,-0.0321543408360128,-0.0319897632757517,-0.028169014084507,-0.028169014084507,0.0268844242282914,-0.0031818181818181,-0.0347579814624098,-3.2,0.1102941176470588,1.4895833333333333,-0.0319897632757517,0,0.0,2021-03-31,2021-03-31,2021-03-31,V,2021-03-29,5510901131,5649496570,5564529348,2886299212,4329448818,3607874015,2616667716,3925001574,3270834645,2211124409,3316686614,2763905511,475691338,713537007,594614172,1.27478,1.30008,1.25881,10,9,2021-03-31,2021-03-31
V,2021-07-27,235.68939208984375,242.72157287597656,238.86209106445312,239.81005859375,228.92807006835935,227.37071228027344,-2.86874261142267,-2.9106953238335973,-1.1995284340523993,-1.2067808310967338,0.3968681363679005,0.3960826922121372,-4.158893925705964,-4.247851084558101,-4.810884277605576,-4.930458137413577,-3.847982397616529,-3.695853219863001,-4.50515186150624,,,,,,,-4.25484739629494,-4.157709064045887,-4.564224007749056,-5.813078255588773,-5.658007177245756,-6.467566260375735,amc,2021-07-27,2021-07-28,2021-07-21,2021-07-27,2021-07-29,2021-08-04,2021-08-11,2021-07-21,2021-08-11,5,10,2021-07-27,2021-06-30,3,6130000000,4724000000,4520000000,2575000000,1.18,5856568370,4155699247,3575097744,2265225563,1.34331,273431630,4.668802833424448,568300753,13.67521370585844,944902256,26.430109710589218,309774437,13.675213720868646,-0.16331,-12.157283128987356,2021-06-30,V,2021-06-30,2021,Q3,USD,0.0699947634840286,-0.0069605568445475,0.0924256086564472,0.0209635094036426,0,-0.298876404494382,0.3009708737864077,-0.0098039215686274,-0.0853801169590643,-0.0381750465549348,0,0.0826446280991735,0.0149253731343283,0.1959493670886076,0.1348785255515219,0.2097574421168688,2.0132890365448506,-0.1490416391275611,-0.144927536231884,-0.144927536231884,-0.0293725490196078,-0.0041039671682626,0.2056548412910109,-1.7142857142857142,-0.0826446280991735,5.914893617021277,-0.1490416391275611,0,0.0,2021-06-30,2021-06-30,2021-06-30,V,2021-06-29,5800125624,5945994863,5856568370,3324559398,4986839097,4155699247,2860078195,4290117293,3575097744,1812180451,2718270676,2265225563,408180451,612270676,510225563,1.34331,1.36998,1.32648,11,11,2021-06-30,2021-06-30
V,2021-10-26,224.1549530029297,224.54241943359375,209.00596618652344,203.25247192382812,201.5670623779297,209.16043090820312,-10.076908996387324,-10.621542539334202,-9.481481300268047,-9.961572969898576,-2.752789486191376,-2.791388756355607,-3.5591825172851976,-3.6240656117156664,0.073904455694751,0.0738771597996538,-13.01697102482473,-12.469429418128906,-11.660637241306722,,,,,,,-5.939187672448332,-5.727576586931946,-5.353920702623445,-1.803420070321488,-1.2168807495592686,-0.3888028080689734,amc,2021-10-26,2021-10-27,2021-10-20,2021-10-26,2021-10-28,2021-11-03,2021-11-10,2021-10-20,2021-11-10,5,10,2021-10-26,2021-09-30,4,6559000000,4625000000,4423000000,3584000000,1.65,6523167429,4352941176,4061176470,3373176470,1.55042,35832571,0.5493124527311593,272058824,6.250000011486486,361823530,8.909327941614908,210823530,6.25000001852853,0.09958,6.422775763986534,2021-09-30,V,2021-09-30,2021,Q4,USD,0.0699836867862969,-0.0350467289719626,0.0978126289723483,0.0260087536063514,0,0.1057692307692307,0.7052238805970149,0.0049504950495049,0.2851662404092072,0.0861568247821878,0,-0.0458015267175572,-0.0098039215686274,-0.0209568162574089,0.061761811023622,-0.0207336523125996,-0.6063947078280044,0.3918446601941747,0.3983050847457627,0.3983050847457627,-0.0020130734675507,-0.0041208791208791,-0.0214601769911504,0.7631578947368421,0.0458015267175572,-1.0523076923076924,0.3918446601941747,0,0.0,2021-09-30,2021-09-30,2021-09-30,V,2021-09-29,6460300327,6622772514,6523167429,3482352941,5223529411,4352941176,3248941176,4873411764,4061176470,2698541176,4047811764,3373176470,603858823,905788235,754823529,1.55042,1.5812,1.531,11,11,2021-09-30,2021-09-30
V,2022-01-27,199.81629943847656,200.02975463867188,221.23110961914065,219.4553985595703,221.6094970703125,218.3740692138672,10.90661657386267,10.35183691120512,9.71137716785604,9.26828875640541,-0.8026498003048999,-0.8058883750649954,0.1710371799984456,0.1708910779825254,-1.291427959743996,-1.2998393874500611,8.586173926571705,8.808977085779475,8.636638961268964,,,,,,,-1.3511510270830072,-1.2494935974355887,-1.292307872375204,-1.0010318676904144,-0.7140104874245036,-1.1720756715762293,amc,2022-01-27,2022-01-28,2022-01-21,2022-01-27,2022-01-31,2022-02-04,2022-02-11,2022-01-21,2022-02-11,5,10,2022-01-27,2021-12-31,5,7059000000,5229000000,5031000000,3959000000,1.84,6792172282,4890652940,4466964705,3702829411,1.70298,266827718,3.928459216311734,338347060,6.9182390194304,564035295,12.626813334089238,256170589,6.918239015791376,0.1370200000000001,8.045896017569211,2021-12-31,V,2021-12-31,2022,Q1,USD,0.0762311327946333,0.0613397901533494,0.0796992481203007,0.003222463330665,0,-0.008695652173913,-0.387308533916849,0.7044334975369458,-0.0368159203980099,0.017379679144385,0,0.072,-0.0198019801980198,0.1305945945945946,0.1068366164542294,0.13936714751047,0.3137254901960784,0.1046316964285714,0.1151515151515152,0.1090909090909092,-0.0083392136990002,-0.0073563218390804,0.1374632602306127,-1.3611111111111112,-0.072,8.117647058823529,0.1046316964285714,0,0.0,2021-12-31,2021-12-31,2021-12-31,V,2021-12-29,6726712642,6895884919,6792172282,3912522352,5868783529,4890652940,3573571764,5360357646,4466964705,2962263529,4443395294,3702829411,465402352,698103529,581752940,1.70298,1.79726,1.6087,11,11,2021-12-31,2021-12-31
V,2022-04-26,211.66799926757812,195.44720458984375,208.0914764404297,214.4573211669922,208.4899139404297,191.1903076171875,-1.501448182127374,-1.512834027475196,9.726471461713748,9.282045994708447,3.0591568840085737,3.0132976051904,0.1914722826785508,0.1912892081574401,-8.121989959584186,-8.470846664710258,2.418778893738631,3.175131332597514,2.158386974758008,,,,,,,-2.5341327865844705,-2.631816260080463,-3.512444695136263,-2.221666417692062,-1.2107448197571375,-2.028344422337448,amc,2022-04-26,2022-04-27,2022-04-20,2022-04-26,2022-04-28,2022-05-04,2022-05-11,2022-04-20,2022-05-11,5,10,2022-04-26,2022-03-31,6,7189000000,4883000000,4676000000,3647000000,1.7,6832936649,4468684848,4394557575,3337557575,1.65137,356063351,5.210985690202614,414315152,9.271523190663814,281442425,6.404340373217206,309442425,9.27152320361095,0.0486299999999999,2.944827627969502,2022-03-31,V,2022-03-31,2022,Q2,USD,0.0184162062615101,0.0768060836501901,0.0050487465181058,-0.0131257335506431,0,0.3157894736842105,0.1214285714285714,-0.4017341040462427,0.003099173553719,0.0455540954883924,0,0.0,0.0454545454545454,-0.0661694396634155,0.0054438860971524,-0.072493363283643,-0.0458422174840085,-0.0788077797423591,-0.0760869565217391,-0.0710382513661202,-0.0063064123657899,-0.0078740157480314,-0.0705625124229775,1.4941176470588236,0.0,-3.1487603305785123,-0.0788077797423591,0,0.0,2022-03-31,2022-03-31,2022-03-31,V,2022-03-29,6767084142,6937271735,6832936649,3574947878,5362421817,4468684848,3515646060,5273469090,4394557575,2670046060,4005069090,3337557575,559340606,839010909,699175757,1.65137,1.68415,1.63068,17,12,2022-03-31,2022-03-31
V,2022-07-26,207.7683258056641,206.9114227294922,204.94448852539065,205.8013916015625,203.00668334960935,206.5316619873047,-2.2918038337126245,-2.31847392984776,-0.5364764851000459,-0.5379206877161332,0.4181147208873081,0.4172430501658946,-0.9455268544785622,-0.9500253383462984,0.7744406660232794,0.7714572674984613,-7.152400987237635,-7.548480942646964,-9.383897800473749,,,,,,,-4.1619518305717245,-4.425338580062969,-5.338107967914684,-3.724904403300651,-4.096080746124764,-5.93337986931493,amc,2022-07-26,2022-07-27,2022-07-20,2022-07-26,2022-07-28,2022-08-03,2022-08-10,2022-07-20,2022-08-10,5,10,2022-07-26,2022-06-30,7,7275000000,4170000000,3940000000,3411000000,1.6,7076579410,4571269171,3932607518,2491748119,1.74875,198420590,2.8039053687380298,-401269171,-8.778069196748248,7392482,0.1879791452913558,919251881,36.89184608952041,-0.1487499999999999,-8.506075768406001,2022-06-30,V,2022-06-30,2022,Q3,USD,0.0119627208234803,0.0317796610169491,0.007102026675905,-0.0048032344013587,0,-0.0977777777777777,-0.0031847133757961,3.57487922705314,0.7157569515962925,0.3100125680770842,0,-0.1716417910447761,0.1111111111111111,-0.1460167929551505,-0.1361932528113286,-0.1569793042712461,-0.5329608938547487,-0.0647107211406635,-0.0588235294117646,-0.0588235294117646,-0.0937758115053687,-0.0060690943043884,-0.1573994867408041,0.6507936507936508,0.1716417910447761,-0.2269230769230769,-0.0647107211406635,0,0.0,2022-06-30,2022-06-30,2022-06-30,V,2022-06-29,7008378793,7184634783,7076579410,3657015337,5485523006,4571269171,3146086014,4719129022,3932607518,1993398496,2990097743,2491748119,448998496,673497743,561248119,1.74875,1.78346,1.72684,18,12,2022-06-30,2022-06-30
V,2022-10-25,181.837646484375,189.6121063232422,198.34259033203125,199.2790374755859,196.02096557617188,189.59597778320312,7.79999046732911,7.510738405757246,5.098266845822574,4.972560123384458,0.4721361871835139,0.4710251200813469,-1.1705124713622617,-1.1774168996042012,-4.409850922177649,-4.510041435905575,5.874148815701907,5.8816695598278015,7.046082781583096,,,,,,,0.7032392574427258,0.6363943177124746,0.6192085873029902,-2.2357833403359173,-2.3293985308766016,-2.0235624207927136,amc,2022-10-25,2022-10-26,2022-10-19,2022-10-25,2022-10-27,2022-11-02,2022-11-09,2022-10-19,2022-11-09,5,10,2022-10-25,2022-09-30,8,7787000000,5253000000,5027000000,3940000000,1.86,7554182372,4788235293,4467294116,3710494116,1.86582,232817628,3.081969914612488,464764707,9.706388231995348,559705884,12.52896875527772,229505884,6.185318634797156,-0.0058199999999999,-0.3119271955494064,2022-09-30,V,2022-09-30,2022,Q4,USD,0.0703780068728522,0.054757015742642,0.0743034055727554,0.0036673013481859,0,0.2339901477832512,0.3706070287539936,-0.7581837381203802,-0.3043217286914766,-0.1365526063319475,0,0.4324324324324324,-0.017391304347826,0.2597122302158273,0.226374156219865,0.2713502219900757,1.2200956937799043,0.1550864849017883,0.1625,0.1625,0.1154454401686874,-0.0061061531235321,0.2758883248730964,-0.7115384615384616,-0.4324324324324324,0.3134796238244514,0.1550864849017883,0,0.0,2022-09-30,2022-09-30,2022-09-30,V,2022-09-29,7481378851,7669530473,7554182372,3830588235,5745882352,4788235293,3573835293,5360752940,4467294116,2968395293,4452592940,3710494116,664244705,996367058,830305881,1.86582,1.90286,1.84244,19,12,2022-09-30,2022-09-30
V,2023-01-26,219.29705810546875,219.68809509277344,226.26771545410156,223.98001098632812,224.98699951171875,222.55751037597656,2.594627331258348,2.5615380185059475,1.95364063389154,1.934802038881794,-1.011060929829155,-1.016206865930977,-0.5660179755704542,-0.5676259277165369,-1.639741255476468,-1.6533338056699716,-1.480735681208199,-2.192225485717559,-3.0308189707010023,,,,,,,-2.2059429508580184,-2.570143340913438,-2.9850985641386387,-2.183791385744453,-2.9700815860985417,-3.7702683738746594,amc,2023-01-26,2023-01-27,2023-01-20,2023-01-26,2023-01-30,2023-02-03,2023-02-10,2023-01-20,2023-02-10,5,10,2023-01-26,2022-12-31,9,7936000000,5341000000,5114000000,4179000000,1.99,7702909080,5379718234,4913661175,4073112352,2.0089,233090920,3.026011570163827,-38718234,-0.7197074700920107,200338825,4.077180291129863,105887648,2.599674127525761,-0.0189000000000001,-0.9408133804569732,2022-12-31,V,2022-12-31,2023,Q1,USD,0.0191344548606652,-0.0168721609344581,0.0280179314761447,0.0087166876363245,0,-0.1397205588822355,-0.2261072261072261,1.480349344978166,0.1484037963761863,0.054074074074074,0,-0.1383647798742138,0.0044247787610619,0.0167523320007614,0.0005897385492431,0.0223911257189811,-0.1400862068965517,0.0606598984771573,0.0698924731182795,0.0698924731182795,-0.0066162570888468,-0.0066162570888468,0.0173065446588422,-1.4,0.1383647798742138,0.4840182648401826,0.0606598984771573,0,0.0,2022-12-31,2022-12-31,2022-12-31,V,2022-12-29,7628672204,7820528154,7702909080,4303774587,6455661881,5379718234,3930928940,5896393411,4913661175,3258489881,4887734823,4073112352,511942587,767913881,639928234,2.0089,2.03639,1.98141,20,12,2022-12-31,2022-12-31
V,2023-04-25,227.8177947998047,224.8986968994141,223.48806762695312,224.33053588867188,221.36244201660156,226.5443572998047,-2.833559507006811,-2.8744796556254766,-0.252629747782096,-0.2529493951925383,0.3769634194184412,0.3762546928554168,-0.9511136916265484,-0.9556656638459452,1.3675404263430837,1.3582739782895192,-1.3139237402216777,-2.0877289635943312,-2.0941278630923135,,,,,,,-1.7970139368793832,-2.034261989968379,-1.6656688067516725,-0.6025238954636695,-1.051719318083491,-0.2516774807303175,amc,2023-04-25,2023-04-26,2023-04-19,2023-04-25,2023-04-27,2023-05-03,2023-05-10,2023-04-19,2023-05-10,5,10,2023-04-25,2023-03-31,10,7985000000,5654000000,5420000000,4257000000,2.04,7798919399,4915553332,4834013332,3671313332,1.98993,186080601,2.385979280973974,738446668,15.022656008892229,585986668,12.122156637858442,585686668,15.953055896782825,0.05007,2.5161689104641902,2023-03-31,V,2023-03-31,2023,Q2,USD,0.0061743951612903,0.1181518151815181,-0.0202460675907179,-0.0262583334978446,0,-0.0440835266821345,-0.0692771084337349,-0.5880281690140845,-0.2824943651389932,-0.0692199578355586,0,0.0364963503649635,0.0308370044052863,0.0586032578168882,0.0483300589390962,0.060478199718706,0.2794486215538847,0.018664752333094,0.0251256281407035,0.0201005025125627,-0.0042816365366317,-0.0042816365366317,0.0598357450136879,-2.5,-0.0364963503649635,0.4867256637168141,0.018664752333094,0,0.0,2023-03-31,2023-03-31,2023-03-31,V,2023-03-29,7723757222,7918004496,7798919399,3932442665,5898663999,4915553332,3867210666,5800815999,4834013332,2937050666,4405575999,3671313332,615274666,922911999,769093332,1.98993,2.02943,1.965,13,11,2023-03-31,2023-03-31
