ticker,earnings_date,announce_timing,day0_date,date,offset,open,high,low,close,adj_close,volume
GOOGL,2021-02-02,amc,2021-02-03,2021-01-27,-5,93.74549865722656,94.02349853515624,89.86399841308594,90.9469985961914,90.26498413085938,82512000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-01-28,-4,91.5500030517578,94.39949798583984,91.5500030517578,92.66000366210938,91.96514892578124,55278000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-01-29,-3,91.70099639892578,92.3769989013672,90.0780029296875,91.36799621582033,90.68280792236328,44530000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-01,-2,92.22949981689452,95.7770004272461,92.22949981689452,94.65350341796876,93.94369506835938,40252000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-02,-1,95.65650177001952,97.46849822998048,95.31849670410156,95.95600128173828,95.2364273071289,66332000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-03,0,103.28050231933594,105.33100128173828,100.67749786376952,102.94400024414062,102.17201232910156,97882000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-04,1,103.03099822998048,103.46499633789062,101.75499725341795,102.68150329589844,101.91148376464844,48596000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-05,2,102.97799682617188,104.7969970703125,102.5,104.44149780273438,103.65828704833984,29866000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-08,3,105.0,105.75,103.1675033569336,104.22599792480467,103.44438934326172,28828000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-09,4,103.73999786376952,104.92549896240234,103.5,103.76950073242188,102.9913330078125,21892000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-10,5,104.15699768066406,104.94400024414062,102.61199951171876,104.3239974975586,103.54167175292967,25102000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-11,6,104.5500030517578,104.6999969482422,103.44300079345705,104.4375,103.65431213378906,20480000.0
GOOGL,2021-02-02,amc,2021-02-03,2021-02-12,7,103.9885025024414,104.9749984741211,103.67849731445312,104.75150299072266,103.96595764160156,18990000.0
